"","source_ID","Species","Sex","Age","Lat","Lon","Day","Month","Year","d2H","sampling_method","uncertainty","Sourcefile"
"1064","1649","LANO",NA,"A",40.7,-123.9,13,7,2015,-81.27,"MIST_NET",86356,"Campbell"
"1065","1543","LACI","M","A",40.7,-123.9,10,9,2015,-43.81,"MIST_NET",86356,"Campbell"
"1066","1586","LACI","M","A",40.7,-123.9,1,10,2015,-58.13,"MIST_NET",86356,"Campbell"
"1067","1547","LACI","M","A",40.7,-123.9,11,9,2015,-46.47,"MIST_NET",86356,"Campbell"
"1068","1576","LACI","M","A",40.7,-123.9,28,9,2015,-80.39,"MIST_NET",86356,"Campbell"
"1069","1584","LACI","M","A",40.7,-123.9,28,9,2015,-55.56,"MIST_NET",86356,"Campbell"
"1070","1555","LACI","F","A",40.7,-123.9,15,9,2015,-19.06,"MIST_NET",86356,"Campbell"
"1071","1599","LACI","M","A",40.7,-123.9,2,10,2015,-45.92,"MIST_NET",86356,"Campbell"
"1072","1557","LACI","M","A",40.7,-123.9,18,9,2015,-29.86,"MIST_NET",86356,"Campbell"
"1073","1610","LANO",NA,"A",40.7,-123.9,19,3,2015,-73.86,"MIST_NET",86356,"Campbell"
"1074","1598","LACI","M","A",40.7,-123.9,2,10,2015,-45.74,"MIST_NET",86356,"Campbell"
"1075","1648","LANO",NA,"A",40.7,-123.9,25,6,2015,-80.04,"MIST_NET",86356,"Campbell"
"1076","1630","LANO",NA,"A",40.7,-123.9,11,6,2015,-52.41,"MIST_NET",86356,"Campbell"
"1077","1550","LACI","M","A",40.7,-123.9,11,9,2015,-34.38,"MIST_NET",86356,"Campbell"
"1078","1633","LANO",NA,"A",40.7,-123.9,12,6,2015,-59.98,"MIST_NET",86356,"Campbell"
"1079","1577","LACI","M","A",40.7,-123.9,28,9,2015,-43.27,"MIST_NET",86356,"Campbell"
"1080","1559","LACI","M","A",40.7,-123.9,18,9,2015,-55.03,"MIST_NET",86356,"Campbell"
"1081","1591","LACI","M","A",40.7,-123.9,2,10,2015,-37.23,"MIST_NET",86356,"Campbell"
"1082","1611","LANO",NA,"A",40.7,-123.9,19,3,2015,-50.49,"MIST_NET",86356,"Campbell"
"1083","1642","LANO",NA,"A",40.7,-123.9,25,6,2015,-59.16,"MIST_NET",86356,"Campbell"
"1084","1553","LACI","F","A",40.7,-123.9,13,9,2015,-50.62,"MIST_NET",86356,"Campbell"
"1085","1594","LACI","M","A",40.7,-123.9,2,10,2015,-38.34,"MIST_NET",86356,"Campbell"
"1086","1639","LANO",NA,"A",40.7,-123.9,25,6,2015,-69.08,"MIST_NET",86356,"Campbell"
"1087","1650","LANO",NA,"A",40.7,-123.9,13,7,2015,-62.42,"MIST_NET",86356,"Campbell"
"1088","1638","LANO",NA,"A",40.7,-123.9,25,6,2015,-64.29,"MIST_NET",86356,"Campbell"
"1089","1542","LACI","F","A",40.7,-123.9,25,6,2015,-58.5,"MIST_NET",86356,"Campbell"
"1090","1647","LANO",NA,"A",40.7,-123.9,25,6,2015,-64.96,"MIST_NET",86356,"Campbell"
"1091","1628","LANO",NA,"A",40.7,-123.9,11,6,2015,-65.53,"MIST_NET",86356,"Campbell"
"1092","1593","LACI","M","A",40.7,-123.9,2,10,2015,-36.75,"MIST_NET",86356,"Campbell"
"1093","1637","LANO",NA,"A",40.7,-123.9,12,6,2015,-39.19,"MIST_NET",86356,"Campbell"
"1094","1629","LANO",NA,"A",40.7,-123.9,11,6,2015,-54.34,"MIST_NET",86356,"Campbell"
"1095","1583","LACI","M","A",40.7,-123.9,28,9,2015,-34.89,"MIST_NET",86356,"Campbell"
"1096","1641","LANO",NA,"A",40.7,-123.9,25,6,2015,-46.94,"MIST_NET",86356,"Campbell"
"1097","1548","LACI","M","A",40.7,-123.9,11,9,2015,-25.14,"MIST_NET",86356,"Campbell"
"1098","1601","LACI","M","A",40.7,-123.9,2,10,2015,-44.39,"MIST_NET",86356,"Campbell"
"1099","1590","LACI","M","A",40.7,-123.9,2,10,2015,-37.64,"MIST_NET",86356,"Campbell"
"1100","1635","LANO",NA,"A",40.7,-123.9,12,6,2015,-64.74,"MIST_NET",86356,"Campbell"
"1101","1600","LACI","F","A",40.7,-123.9,2,10,2015,-53.74,"MIST_NET",86356,"Campbell"
"1102","1640","LANO",NA,"A",40.7,-123.9,25,6,2015,-74,"MIST_NET",86356,"Campbell"
"1103","1632","LANO",NA,"A",40.7,-123.9,12,6,2015,-64.24,"MIST_NET",86356,"Campbell"
"1104","1544","LACI","M","A",40.7,-123.9,10,9,2015,-53.61,"MIST_NET",86356,"Campbell"
"1105","1595","LACI","M","A",40.7,-123.9,2,10,2015,-40.26,"MIST_NET",86356,"Campbell"
"1106","1644","LANO",NA,"A",40.7,-123.9,25,6,2015,-42.88,"MIST_NET",86356,"Campbell"
"1107","1609","LANO",NA,"A",40.7,-123.9,19,3,2015,-57.77,"MIST_NET",86356,"Campbell"
"1108","1669","LABO","F","A",35.7,-93.9,23,6,2015,-41.41,"MIST_NET",NA,"Campbell"
"1109","1670","LABO","M","A",35.7,-93.9,23,6,2015,-43.89,"MIST_NET",NA,"Campbell"
"1110","1671","LABO","M","A",35.6,-94,24,6,2015,-34.22,"MIST_NET",NA,"Campbell"
"1111","1672","LABO","F","A",35.7,-93.8,26,6,2015,-43.05,"MIST_NET",NA,"Campbell"
"1112","1673","LABO","F","A",35.7,-93.8,26,6,2015,-21.97,"MIST_NET",NA,"Campbell"
"1113","1675","LABO","M","A",35.6,-93.9,29,6,2015,-35.1,"MIST_NET",NA,"Campbell"
"1114","1678","LABO","F","A",35.6,-93.8,11,7,2015,-31.88,"MIST_NET",NA,"Campbell"
"1115","1679","LABO","F","A",35.6,-93.8,11,7,2015,-36.19,"MIST_NET",NA,"Campbell"
"1116","1680","LABO","M","J",35.6,-93.8,11,7,2015,-38.43,"MIST_NET",NA,"Campbell"
"1117","1682","LABO","F","A",35.7,-93.8,27,6,2015,-24.11,"MIST_NET",NA,"Campbell"
"1118","1683","LABO","M","A",35.7,-93.8,27,6,2015,-43.98,"MIST_NET",NA,"Campbell"
"1119","1684","LABO","F","A",35.7,-93.8,27,6,2015,-32.96,"MIST_NET",NA,"Campbell"
"1120","1685","LABO","M","A",35.7,-93.8,27,6,2015,-34.83,"MIST_NET",NA,"Campbell"
"1121","1688","LABO","M","A",35.6,-93.8,11,7,2015,-41.66,"MIST_NET",NA,"Campbell"
"1122","1690","LABO","F","A",35.6,-93.8,12,7,2015,-45.2,"MIST_NET",NA,"Campbell"
"1123","1717","LABO","M","A",36.2,-92.2,22,5,2015,-36.2,"MIST_NET",NA,"Campbell"
"1124","1692","LABO","F","J",35.6,-93.8,12,7,2015,-45.73,"MIST_NET",NA,"Campbell"
"1125","1693","LABO","M","J",35.6,-93.8,12,7,2015,-41.42,"MIST_NET",NA,"Campbell"
"1126","1710","LANO","M","A",36,-92.3,4,6,2015,-24.56,"MIST_NET",NA,"Campbell"
"1127","1714","LABO","F","A",36.1,-92.2,2,6,2015,-36.78,"MIST_NET",NA,"Campbell"
"1128","297","LABO","M",NA,40.6,-87.3,7,8,2011,-42.87,"TURBINE_CARCASS",15581,"Campbell"
"1129","346","LABO","U",NA,40.6,-87.3,2,8,2012,-35.97,"TURBINE_CARCASS",15581,"Campbell"
"1130","426","LABO","M",NA,40.6,-87.3,19,8,2014,-44.56,"TURBINE_CARCASS",15581,"Campbell"
"1131","467","LACI",NA,NA,40.6,-87.3,21,8,2009,-52.61,"TURBINE_CARCASS",15581,"Campbell"
"1132","592","LACI","U",NA,40.6,-87.3,14,9,2011,-57.46,"TURBINE_CARCASS",15581,"Campbell"
"1133","4214","LANO",NA,NA,39.3,-79.2,20,6,2010,-31.81,"TURBINE_CARCASS",9183,"Campbell"
"1134","4251","LANO",NA,NA,39.3,-79.2,6,10,2009,-56.76,"TURBINE_CARCASS",9183,"Campbell"
"1135","4258","LANO",NA,NA,39.3,-79.2,11,10,2011,-40.71,"TURBINE_CARCASS",9183,"Campbell"
"1136","4232","LANO",NA,NA,39.3,-79.2,4,9,2009,-117.81,"TURBINE_CARCASS",9183,"Campbell"
"1137","4228","LANO",NA,NA,39.3,-79.2,2,9,2011,-30.76,"TURBINE_CARCASS",9183,"Campbell"
"1138","4259","LANO",NA,NA,39.3,-79.2,14,10,2010,-222.34,"TURBINE_CARCASS",9183,"Campbell"
"1139","4241","LANO",NA,NA,39.3,-79.2,25,9,2009,-85.4,"TURBINE_CARCASS",9183,"Campbell"
"1140","4252","LANO",NA,NA,39.3,-79.2,8,10,2009,-47.5,"TURBINE_CARCASS",9183,"Campbell"
"1141","4229","LANO",NA,NA,39.3,-79.2,2,9,2011,-35.1,"TURBINE_CARCASS",9183,"Campbell"
"1142","4207","LANO",NA,NA,39.3,-79.4,9,6,2011,-36.43,"TURBINE_CARCASS",13016,"Campbell"
"1143","4186","LANO","U","U",39.3,-79.4,28,4,2011,-42.58,"TURBINE_CARCASS",13016,"Campbell"
"1144","4203","LANO",NA,NA,39.3,-79.4,8,6,2011,-45.44,"TURBINE_CARCASS",13016,"Campbell"
"1145","4205","LANO",NA,NA,39.3,-79.4,9,6,2011,-30.21,"TURBINE_CARCASS",13016,"Campbell"
"1146","4200","LANO",NA,NA,39.3,-79.4,7,6,2011,-36.39,"TURBINE_CARCASS",13016,"Campbell"
"1147","4199","LANO",NA,NA,39.3,-79.4,7,6,2011,-42.04,"TURBINE_CARCASS",13016,"Campbell"
"1148","4198","LANO",NA,NA,39.3,-79.4,6,6,2011,-36.3,"TURBINE_CARCASS",13016,"Campbell"
"1149","4211","LANO",NA,NA,39.3,-79.4,15,6,2011,-55.32,"TURBINE_CARCASS",13016,"Campbell"
"1150","4191","LANO",NA,NA,39.3,-79.4,23,5,2011,-43.29,"TURBINE_CARCASS",13016,"Campbell"
"1151","4215","LANO",NA,NA,39.3,-79.4,20,6,2011,-33.44,"TURBINE_CARCASS",13016,"Campbell"
"1152","4210","LANO",NA,NA,39.3,-79.4,14,6,2011,-42.98,"TURBINE_CARCASS",13016,"Campbell"
"1153","4204","LANO",NA,NA,39.3,-79.4,9,6,2011,-16.21,"TURBINE_CARCASS",13016,"Campbell"
"1154","4202","LANO",NA,NA,39.3,-79.4,7,6,2011,-30.35,"TURBINE_CARCASS",13016,"Campbell"
"1155","4187","LANO","U","U",39.3,-79.4,3,5,2011,-60.87,"TURBINE_CARCASS",13016,"Campbell"
"1156","4209","LANO",NA,NA,39.3,-79.4,14,6,2011,-28.67,"TURBINE_CARCASS",13016,"Campbell"
"1157","4192","LANO",NA,NA,39.3,-79.4,23,5,2011,-52.28,"TURBINE_CARCASS",13016,"Campbell"
"1158","4206","LANO",NA,NA,39.3,-79.4,9,6,2011,-56.83,"TURBINE_CARCASS",13016,"Campbell"
"1159","4197","LANO",NA,NA,39.3,-79.4,6,6,2011,-45.37,"TURBINE_CARCASS",13016,"Campbell"
"1160","4216","LANO",NA,NA,39.3,-79.4,21,6,2011,-50.91,"TURBINE_CARCASS",13016,"Campbell"
"1161","4188","LANO","U","U",39.3,-79.4,19,5,2011,-71.98,"TURBINE_CARCASS",13016,"Campbell"
"1162","4212","LANO",NA,NA,39.3,-79.4,17,6,2011,-47.59,"TURBINE_CARCASS",13016,"Campbell"
"1163","4213","LANO",NA,NA,39.3,-79.4,17,6,2011,-41.57,"TURBINE_CARCASS",13016,"Campbell"
"1164","4201","LANO",NA,NA,39.3,-79.4,7,6,2011,-38.62,"TURBINE_CARCASS",13016,"Campbell"
"1165","4189","LANO","U","U",39.3,-79.4,22,5,2011,-50.76,"TURBINE_CARCASS",13016,"Campbell"
"1166","4208","LANO",NA,NA,39.3,-79.4,12,6,2011,-39.66,"TURBINE_CARCASS",13016,"Campbell"
"1167","4193","LANO",NA,NA,39.3,-79.4,23,5,2011,-45.73,"TURBINE_CARCASS",13016,"Campbell"
"1168","2286","LABO","U","A",38,-80.5,19,7,2016,-21.84,"TURBINE_CARCASS",70509,"Campbell"
"1169","2266","LACI","F","A",38,-80.5,20,7,2016,-42.95,"TURBINE_CARCASS",70509,"Campbell"
"1170","2278","LABO","M","A",38,-80.5,31,7,2016,-15.18,"TURBINE_CARCASS",70509,"Campbell"
"1171","2259","LABO","F","A",38,-80.5,20,5,2016,-33.14,"TURBINE_CARCASS",70509,"Campbell"
"1172","2276","LACI","M","A",38,-80.5,2,8,2016,-31.51,"TURBINE_CARCASS",70509,"Campbell"
"1173","2248","LACI","F","A",38,-80.5,4,5,2016,-37.92,"TURBINE_CARCASS",70509,"Campbell"
"1174","2273","LACI","M","A",38,-80.5,7,8,2016,-31.58,"TURBINE_CARCASS",70509,"Campbell"
"1175","2272","LABO","M","A",38,-80.5,27,7,2016,-14.53,"TURBINE_CARCASS",70509,"Campbell"
"1176","2271","LABO","M","A",38,-80.5,20,7,2016,-19.3,"TURBINE_CARCASS",70509,"Campbell"
"1177","2249","LACI","M","A",38,-80.5,9,5,2016,-64.2,"TURBINE_CARCASS",70509,"Campbell"
"1178","2288","LABO","M","A",38,-80.5,1,7,2016,-36.86,"TURBINE_CARCASS",70509,"Campbell"
"1179","2275","LACI","M","A",38,-80.5,1,7,2016,-47.72,"TURBINE_CARCASS",70509,"Campbell"
"1180","2247","LACI","M","A",38,-80.5,2,5,2016,-39.75,"TURBINE_CARCASS",70509,"Campbell"
"1181","2258","LACI","M","A",38,-80.5,11,5,2016,-46.97,"TURBINE_CARCASS",70509,"Campbell"
"1182","2253","LACI","M","A",38,-80.5,18,5,2016,-30.91,"TURBINE_CARCASS",70509,"Campbell"
"1183","2287","LABO","M","A",38,-80.5,12,7,2016,-23.64,"TURBINE_CARCASS",70509,"Campbell"
"1184","2254","LACI","U","A",38,-80.5,27,5,2016,-30.45,"TURBINE_CARCASS",70509,"Campbell"
"1185","2260","LABO","M","A",38,-80.5,27,5,2016,-17.22,"TURBINE_CARCASS",70509,"Campbell"
"1186","2257","LACI","F","A",38,-80.5,2,5,2016,-33.44,"TURBINE_CARCASS",70509,"Campbell"
"1187","2256","LACI","M","A",38,-80.5,4,6,2016,-47.94,"TURBINE_CARCASS",70509,"Campbell"
"1188","2285","LABO","F","A",38,-80.5,2,6,2016,-0.66,"TURBINE_CARCASS",70509,"Campbell"
"1189","2262","LACI","M","A",38,-80.5,18,7,2016,-37.81,"TURBINE_CARCASS",70509,"Campbell"
"1190","2261","LACI","M","A",38,-80.5,25,7,2016,-27.35,"TURBINE_CARCASS",70509,"Campbell"
"1191","2296","LABO","M","A",38,-80.5,20,6,2016,-20.52,"TURBINE_CARCASS",70509,"Campbell"
"1192","2292","LACI","M","A",38,-80.5,15,8,2016,-52.04,"TURBINE_CARCASS",70509,"Campbell"
"1193","2267","LACI","U","A",38,-80.5,30,6,2016,-24.72,"TURBINE_CARCASS",70509,"Campbell"
"1194","2250","LACI","F","A",38,-80.5,12,5,2016,-59.38,"TURBINE_CARCASS",70509,"Campbell"
"1195","2270","LABO","M","A",38,-80.5,27,7,2016,-16.02,"TURBINE_CARCASS",70509,"Campbell"
"1196","2282","LABO","M","A",38,-80.5,16,8,2016,-9.84,"TURBINE_CARCASS",70509,"Campbell"
"1197","2269","LABO","M","A",38,-80.5,30,7,2016,-9.33,"TURBINE_CARCASS",70509,"Campbell"
"1198","893","LACI","M",NA,38,-80.5,3,9,2014,-54.69,"TURBINE_CARCASS",70509,"Campbell"
"1199","890","LACI","M",NA,38,-80.5,23,8,2014,-51.33,"TURBINE_CARCASS",70509,"Campbell"
"1200","910","LABO","M",NA,38,-80.5,5,9,2014,8.34,"TURBINE_CARCASS",70509,"Campbell"
"1201","988","LACI",NA,NA,39.3,-79.2,8,6,2015,-49.36,"TURBINE_CARCASS",9183,"Campbell"
"1202","903","LACI","U",NA,38,-80.5,14,5,2014,-64.04,"TURBINE_CARCASS",70509,"Campbell"
"1203","904","LACI","M",NA,38,-80.5,30,6,2014,-59.06,"TURBINE_CARCASS",70509,"Campbell"
"1204","918","LABO","U",NA,38,-80.5,14,8,2014,-24.98,"TURBINE_CARCASS",70509,"Campbell"
"1205","876","LACI","U",NA,38,-80.5,30,8,2014,-56.24,"TURBINE_CARCASS",70509,"Campbell"
"1206","905","LACI","M",NA,38,-80.5,11,6,2014,-55.52,"TURBINE_CARCASS",70509,"Campbell"
"1207","891","LACI","M",NA,38,-80.5,23,8,2014,-59.41,"TURBINE_CARCASS",70509,"Campbell"
"1208","896","LACI","U",NA,38,-80.5,30,5,2014,-47.38,"TURBINE_CARCASS",70509,"Campbell"
"1209","894","LACI","U",NA,38,-80.5,21,8,2014,-57.51,"TURBINE_CARCASS",70509,"Campbell"
"1210","916","LABO","M",NA,38,-80.5,21,8,2014,-15.53,"TURBINE_CARCASS",70509,"Campbell"
"1211","901","LACI","M",NA,38,-80.5,4,9,2014,-46.41,"TURBINE_CARCASS",70509,"Campbell"
"1212","914","LABO","U",NA,38,-80.5,24,8,2014,-30.32,"TURBINE_CARCASS",70509,"Campbell"
"1213","889","LACI","M",NA,38,-80.5,7,9,2014,-51.8,"TURBINE_CARCASS",70509,"Campbell"
"1214","902","LACI","F",NA,38,-80.5,4,9,2014,-49.06,"TURBINE_CARCASS",70509,"Campbell"
"1215","915","LABO","M",NA,38,-80.5,26,8,2014,-8.09,"TURBINE_CARCASS",70509,"Campbell"
"1216","877","LACI","M",NA,38,-80.5,31,8,2014,-58.27,"TURBINE_CARCASS",70509,"Campbell"
"1217","898","LACI","F",NA,38,-80.5,4,9,2014,-65.89,"TURBINE_CARCASS",70509,"Campbell"
"1218","883","LACI","M",NA,38,-80.5,16,8,2014,-66.84,"TURBINE_CARCASS",70509,"Campbell"
"1219","879","LACI","M",NA,38,-80.5,26,8,2014,-58.2,"TURBINE_CARCASS",70509,"Campbell"
"1220","899","LACI","M",NA,38,-80.5,4,9,2014,-45.02,"TURBINE_CARCASS",70509,"Campbell"
"1221","878","LACI","M",NA,38,-80.5,22,8,2014,-52.72,"TURBINE_CARCASS",70509,"Campbell"
"1222","913","LABO","F",NA,38,-80.5,25,8,2014,-36.04,"TURBINE_CARCASS",70509,"Campbell"
"1223","882","LACI","U",NA,38,-80.5,16,8,2014,-45.27,"TURBINE_CARCASS",70509,"Campbell"
"1224","892","LACI","M",NA,38,-80.5,3,9,2014,-61.16,"TURBINE_CARCASS",70509,"Campbell"
"1225","887","LACI","M",NA,38,-80.5,6,9,2014,-78.65,"TURBINE_CARCASS",70509,"Campbell"
"1226","895","LACI","U",NA,38,-80.5,24,7,2014,-40.71,"TURBINE_CARCASS",70509,"Campbell"
"1227","907","LABO","M",NA,38,-80.5,4,9,2014,-11.56,"TURBINE_CARCASS",70509,"Campbell"
"1228","881","LACI","M",NA,38,-80.5,22,8,2014,-56.38,"TURBINE_CARCASS",70509,"Campbell"
"1229","900","LACI","F",NA,38,-80.5,4,9,2014,-61.7,"TURBINE_CARCASS",70509,"Campbell"
"1230","909","LABO","M",NA,38,-80.5,3,7,2014,-29.27,"TURBINE_CARCASS",70509,"Campbell"
"1231","911","LABO","M",NA,38,-80.5,29,8,2014,-12.9,"TURBINE_CARCASS",70509,"Campbell"
"1232","880","LACI","M",NA,38,-80.5,26,8,2014,-73.52,"TURBINE_CARCASS",70509,"Campbell"
"1233","888","LACI","M",NA,38,-80.5,5,9,2014,-73.68,"TURBINE_CARCASS",70509,"Campbell"
"1234","885","LACI","M",NA,38,-80.5,8,9,2014,-66.43,"TURBINE_CARCASS",70509,"Campbell"
"1235","917","LABO","M",NA,38,-80.5,14,8,2014,-27.71,"TURBINE_CARCASS",70509,"Campbell"
"1236","919","LABO","F",NA,38,-80.5,21,8,2014,-49.28,"TURBINE_CARCASS",70509,"Campbell"
"1237","2230","LACI",NA,NA,38,-80.5,NA,NA,NA,-54.59,"TURBINE_CARCASS",70509,"Campbell"
"1238","2680","LACI","M",NA,35,-106.4,3,5,2016,-44.5,"MIST_NET",912,"Campbell"
"1239","2691","LACI","M",NA,35,-106.4,13,5,2016,-45.17,"MIST_NET",912,"Campbell"
"1240","2694","LACI","M",NA,35,-106.4,13,5,2016,-63.22,"MIST_NET",912,"Campbell"
"1241","2679","LACI","F",NA,35,-106.4,12,5,2016,-87.8,"MIST_NET",912,"Campbell"
"1242","2684","LACI","F",NA,35,-106.4,5,5,2016,-93.29,"MIST_NET",912,"Campbell"
"1243","2692","LACI","M",NA,35,-106.4,13,5,2016,-58.33,"MIST_NET",912,"Campbell"
"1244","2693","LACI","F",NA,35,-106.4,13,5,2016,-71.78,"MIST_NET",912,"Campbell"
"1245","2695","LACI","F",NA,35,-106.4,16,5,2016,-68.45,"MIST_NET",912,"Campbell"
"1246","2706","LANO","M","A",40.7,-123.9,14,7,2015,-42.11,"MIST_NET",86356,"Campbell"
"1247","4264","LACI","U",NA,35,-106.4,5,5,2016,-64.38,"MIST_NET",912,"Campbell"
"1248","2422","LABO","F","U",33.7,-97.4,4,7,2014,-36.06,"TURBINE_CARCASS",NA,"Campbell"
"1249","2493","LABO","F","A",33.7,-97.4,5,8,2014,-40.96,"TURBINE_CARCASS",NA,"Campbell"
"1250","2574","LABO","M","A",33.7,-97.4,16,9,2014,-48.34,"TURBINE_CARCASS",NA,"Campbell"
"1251","2492","LABO","F","J",33.7,-97.4,5,8,2014,-29.02,"TURBINE_CARCASS",NA,"Campbell"
"1252","2474","LABO","F","A",33.7,-97.4,2,8,2014,-39.81,"TURBINE_CARCASS",NA,"Campbell"
"1253","2478","LABO","F","A",33.7,-97.4,2,8,2014,-27.61,"TURBINE_CARCASS",NA,"Campbell"
"1254","2496","LABO","F","J",33.7,-97.4,5,8,2014,-36.83,"TURBINE_CARCASS",NA,"Campbell"
"1255","2497","LABO","F","U",33.7,-97.4,5,8,2014,-37.52,"TURBINE_CARCASS",NA,"Campbell"
"1256","2643","LACI","M","U",33.7,-97.4,20,8,2014,-65.69,"TURBINE_CARCASS",NA,"Campbell"
"1257","2658","LACI","M","A",33.7,-97.4,6,9,2014,-47.01,"TURBINE_CARCASS",NA,"Campbell"
"1258","2473","LABO","F","A",33.7,-97.4,2,8,2014,-35.46,"TURBINE_CARCASS",NA,"Campbell"
"1259","2475","LABO","F","A",33.7,-97.4,2,8,2014,-33.51,"TURBINE_CARCASS",NA,"Campbell"
"1260","2495","LABO","F","J",33.7,-97.4,5,8,2014,-24.59,"TURBINE_CARCASS",NA,"Campbell"
"1261","2573","LABO","M","A",33.7,-97.4,15,9,2014,-37.96,"TURBINE_CARCASS",NA,"Campbell"
"1262","2590","LABO","M","A",33.7,-97.4,23,10,2014,-31.2,"TURBINE_CARCASS",NA,"Campbell"
"1263","2674","LACI","M","A",33.7,-97.4,24,9,2014,-62.22,"TURBINE_CARCASS",NA,"Campbell"
"1264","2668","LACI","F","A",33.7,-97.4,10,9,2014,-63.76,"TURBINE_CARCASS",NA,"Campbell"
"1265","2525","LABO","M","A",33.7,-97.4,10,8,2014,-48.84,"TURBINE_CARCASS",NA,"Campbell"
"1266","2517","LABO","F","A",33.7,-97.4,9,8,2014,-24.54,"TURBINE_CARCASS",NA,"Campbell"
"1267","2521","LABO","M","A",33.7,-97.4,9,8,2014,-31,"TURBINE_CARCASS",NA,"Campbell"
"1268","2528","LABO","M","A",33.7,-97.4,10,8,2014,-43.37,"TURBINE_CARCASS",NA,"Campbell"
"1269","2499","LABO","M","A",33.7,-97.4,5,8,2014,-35.95,"TURBINE_CARCASS",NA,"Campbell"
"1270","2520","LABO","F","U",33.7,-97.4,9,8,2014,-28.98,"TURBINE_CARCASS",NA,"Campbell"
"1271","2511","LABO","F","A",33.7,-97.4,8,8,2014,-21.31,"TURBINE_CARCASS",NA,"Campbell"
"1272","2553","LABO","F","A",33.7,-97.4,20,8,2014,-44.62,"TURBINE_CARCASS",NA,"Campbell"
"1273","2533","LABO","F","A",33.7,-97.4,12,8,2014,-47.85,"TURBINE_CARCASS",NA,"Campbell"
"1274","2552","LABO","F","A",33.7,-97.4,19,8,2014,-49.02,"TURBINE_CARCASS",NA,"Campbell"
"1275","2509","LABO","M","J",33.7,-97.4,6,8,2014,-43.08,"TURBINE_CARCASS",NA,"Campbell"
"1276","2523","LABO","M","A",33.7,-97.4,10,8,2014,-30.11,"TURBINE_CARCASS",NA,"Campbell"
"1277","2530","LABO","F","A",33.7,-97.4,11,8,2014,-37.39,"TURBINE_CARCASS",NA,"Campbell"
"1278","2544","LABO","F","J",33.7,-97.4,16,8,2014,-37.19,"TURBINE_CARCASS",NA,"Campbell"
"1279","2505","LABO","M","A",33.7,-97.4,6,8,2014,-40.86,"TURBINE_CARCASS",NA,"Campbell"
"1280","2529","LABO","F","A",33.7,-97.4,11,8,2014,-39.08,"TURBINE_CARCASS",NA,"Campbell"
"1281","2519","LABO","F","A",33.7,-97.4,9,8,2014,-36.29,"TURBINE_CARCASS",NA,"Campbell"
"1282","2489","LABO","M","A",33.7,-97.4,4,8,2014,-44.1,"TURBINE_CARCASS",NA,"Campbell"
"1283","2513","LABO","F","A",33.7,-97.4,9,8,2014,-37.91,"TURBINE_CARCASS",NA,"Campbell"
"1284","2483","LABO","M","A",33.7,-97.4,3,8,2014,-41.29,"TURBINE_CARCASS",NA,"Campbell"
"1285","2534","LABO","F","A",33.7,-97.4,13,8,2014,-45.44,"TURBINE_CARCASS",NA,"Campbell"
"1286","2550","LABO","M","U",33.7,-97.4,17,8,2014,-39.71,"TURBINE_CARCASS",NA,"Campbell"
"1287","2554","LABO","M","A",33.7,-97.4,20,8,2014,-46.44,"TURBINE_CARCASS",NA,"Campbell"
"1288","2531","LABO","F","A",33.7,-97.4,12,8,2014,-29.92,"TURBINE_CARCASS",NA,"Campbell"
"1289","2538","LABO","M","A",33.7,-97.4,14,8,2014,-45.96,"TURBINE_CARCASS",NA,"Campbell"
"1290","2487","LABO","M","A",33.7,-97.4,4,8,2014,-31.95,"TURBINE_CARCASS",NA,"Campbell"
"1291","2542","LABO","M","A",33.7,-97.4,15,8,2014,-47.93,"TURBINE_CARCASS",NA,"Campbell"
"1292","2485","LABO","M","A",33.7,-97.4,3,8,2014,-45.78,"TURBINE_CARCASS",NA,"Campbell"
"1293","2555","LABO","F","A",33.7,-97.4,21,8,2014,-53.8,"TURBINE_CARCASS",NA,"Campbell"
"1294","2541","LABO","M","A",33.7,-97.4,14,8,2014,-48.37,"TURBINE_CARCASS",NA,"Campbell"
"1295","2514","LABO","F","J",33.7,-97.4,9,8,2014,-39.88,"TURBINE_CARCASS",NA,"Campbell"
"1296","2557","LABO","M","U",33.7,-97.4,31,8,2014,-42.18,"TURBINE_CARCASS",NA,"Campbell"
"1297","2532","LABO","M","A",33.7,-97.4,12,8,2014,-44.78,"TURBINE_CARCASS",NA,"Campbell"
"1298","2556","LABO","F","A",33.7,-97.4,28,8,2014,-32.27,"TURBINE_CARCASS",NA,"Campbell"
"1299","2476","LABO","M","J",33.7,-97.4,2,8,2014,-50.39,"TURBINE_CARCASS",NA,"Campbell"
"1300","2548","LABO","F","J",33.7,-97.4,16,8,2014,-36.84,"TURBINE_CARCASS",NA,"Campbell"
"1301","2500","LABO","M","A",33.7,-97.4,5,8,2014,-45.36,"TURBINE_CARCASS",NA,"Campbell"
"1302","2477","LABO","M","A",33.7,-97.4,2,8,2014,-48.28,"TURBINE_CARCASS",NA,"Campbell"
"1303","2512","LABO","F","A",33.7,-97.4,8,8,2014,-52.68,"TURBINE_CARCASS",NA,"Campbell"
"1304","2549","LABO","M","A",33.7,-97.4,17,8,2014,-57.09,"TURBINE_CARCASS",NA,"Campbell"
"1305","2527","LABO","M","A",33.7,-97.4,10,8,2014,-43.83,"TURBINE_CARCASS",NA,"Campbell"
"1306","2471","LABO","M","A",33.7,-97.4,2,8,2014,-52,"TURBINE_CARCASS",NA,"Campbell"
